CustomerID,Education,Occupation,Gender,MaritalStatus,NumberChildrenAtHome,YearlyIncome,Age
11581,Bachelors ,Professional,F,M,0,66945,31.0
11582,Partial College,Clerical,F,S,2,46702,34.0
11583,Partial College,Clerical,F,S,2,32077,32.0
11584,Bachelors ,Skilled Manual,M,M,0,57879,32.0
11585,Bachelors ,Skilled Manual,F,M,0,58426,32.0
11586,Bachelors ,Skilled Manual,M,M,0,60618,32.0
11587,Partial College,Clerical,M,S,2,49888,33.0
11588,Partial College,Clerical,F,M,2,47766,33.0
11589,Bachelors ,Skilled Manual,F,M,0,51392,33.0
11590,Partial College,Clerical,F,S,2,49737,34.0
11591,Partial College,Clerical,F,S,3,52713,34.0
11592,High School,Manual,M,S,0,12608,19.0
11593,High School,Manual,M,S,0,10227,20.0
11594,High School,Manual,M,S,4,25326,18.0
11596,Bachelors ,Skilled Manual,M,M,0,53454,34.0
11598,Partial College,Clerical,F,S,3,41092,19.0
11599,High School,Manual,F,S,0,15813,20.0
11600,Partial College,Clerical,F,S,0,60473,20.0
11602,Partial College,Clerical,M,S,0,48168,20.0
11603,Partial College,Clerical,M,S,0,58729,20.0
11604,Partial College,Clerical,M,S,0,46728,20.0
11605,High School,Manual,F,S,0,16476,21.0
11607,High School,Manual,M,S,0,20105,22.0
11608,High School,Manual,M,S,0,20019,21.0
11609,Partial College,Clerical,M,S,0,50855,21.0
11610,Partial College,Clerical,M,S,0,57127,22.0
11611,Partial High School,Manual,M,M,0,17865,23.0
11612,Partial High School,Manual,M,S,0,13742,23.0
11613,Partial College,Clerical,F,S,0,38370,22.0
11614,Partial College,Clerical,F,S,0,29469,22.0
11615,Bachelors ,Skilled Manual,M,M,1,53160,22.0
11616,Bachelors ,Skilled Manual,F,M,1,55282,22.0
11617,Graduate Degree,Skilled Manual,M,S,0,102769,38.0
11618,Graduate Degree,Skilled Manual,M,M,0,104694,38.0
11619,Graduate Degree,Skilled Manual,F,S,0,53543,24.0
11620,Graduate Degree,Skilled Manual,F,S,0,64308,24.0
11621,Graduate Degree,Skilled Manual,F,S,0,56540,24.0
11622,Graduate Degree,Skilled Manual,M,M,0,81306,24.0
11624,Graduate Degree,Skilled Manual,M,S,0,84705,24.0
11625,Graduate Degree,Skilled Manual,M,M,0,61463,24.0
11626,Graduate Degree,Skilled Manual,F,M,0,53438,24.0
11627,Graduate Degree,Skilled Manual,M,M,0,93201,24.0
11628,Graduate Degree,Skilled Manual,F,S,0,56071,25.0
11629,High School,Skilled Manual,M,S,4,55562,26.0
11630,Graduate Degree,Skilled Manual,F,M,0,88486,26.0
11631,Graduate Degree,Skilled Manual,M,M,1,97582,26.0
11632,Graduate Degree,Skilled Manual,F,M,1,88151,26.0
11633,Bachelors ,Skilled Manual,M,M,1,71138,25.0
11634,Graduate Degree,Skilled Manual,M,M,0,91951,25.0
11635,Graduate Degree,Skilled Manual,M,M,0,110464,25.0
11636,Graduate Degree,Professional,F,S,0,100207,25.0
11637,Graduate Degree,Professional,F,M,0,96458,25.0
11638,Graduate Degree,Professional,M,M,0,126377,25.0
11639,Graduate Degree,Professional,F,M,0,95791,25.0
11640,Bachelors ,Skilled Manual,F,M,1,43559,27.0
11641,Bachelors ,Skilled Manual,M,M,1,62992,27.0
11642,Bachelors ,Skilled Manual,F,M,1,51568,27.0
11644,Bachelors ,Skilled Manual,M,S,2,55588,28.0
11645,Bachelors ,Skilled Manual,F,S,2,65067,28.0
11646,Bachelors ,Skilled Manual,F,S,2,45250,28.0
11647,Bachelors ,Skilled Manual,M,S,2,66765,28.0
11648,Graduate Degree,Professional,M,S,0,126072,28.0
11649,Graduate Degree,Professional,M,M,0,104152,28.0
11651,Graduate Degree,Professional,F,M,0,88330,26.0
11653,Graduate Degree,Professional,F,S,0,91205,26.0
11654,Graduate Degree,Professional,F,M,0,93991,26.0
11656,Graduate Degree,Professional,F,M,0,96692,26.0
11658,Graduate Degree,Professional,M,M,0,115777,28.0
11659,Graduate Degree,Professional,M,S,0,104501,28.0
11661,Graduate Degree,Professional,M,S,0,114213,27.0
11662,Graduate Degree,Professional,M,S,0,121815,27.0
11664,Graduate Degree,Professional,F,S,0,107993,27.0
11665,Graduate Degree,Professional,F,M,0,101994,27.0
11666,Graduate Degree,Professional,M,M,0,128266,27.0
11667,Bachelors ,Skilled Manual,M,M,2,91784,30.0
11668,Bachelors ,Skilled Manual,F,S,2,86566,30.0
11669,Bachelors ,Skilled Manual,F,S,2,83327,30.0
11670,Bachelors ,Skilled Manual,F,S,2,76192,30.0
11671,Bachelors ,Skilled Manual,F,S,3,77739,31.0
11672,Bachelors ,Skilled Manual,M,M,3,91063,31.0
11673,Bachelors ,Skilled Manual,F,S,3,76999,31.0
11675,Graduate Degree,Professional,M,S,0,117334,31.0
11676,Graduate Degree,Professional,M,M,0,143799,31.0
11677,Graduate Degree,Professional,M,S,0,125228,28.0
11679,Graduate Degree,Professional,M,M,5,111165,28.0
11680,Graduate Degree,Professional,F,M,5,101164,28.0
11681,Graduate Degree,Professional,F,M,5,88901,28.0
11682,Graduate Degree,Professional,F,M,5,102060,28.0
11683,Graduate Degree,Professional,M,M,0,148045,28.0
11685,Bachelors ,Professional,M,M,0,64803,32.0
11686,Bachelors ,Professional,M,S,0,78241,32.0
11687,Bachelors ,Professional,M,S,0,70658,32.0
11688,Bachelors ,Skilled Manual,F,S,3,109482,32.0
11689,Bachelors ,Skilled Manual,M,M,3,127615,32.0
11690,Graduate Degree,Professional,F,M,0,79083,32.0
11691,Bachelors ,Professional,F,S,0,57425,33.0
11692,Bachelors ,Professional,M,M,0,68912,33.0
11693,Bachelors ,Skilled Manual,F,S,4,44958,33.0
11696,Bachelors ,Skilled Manual,F,S,5,57752,33.0
11697,Bachelors ,Skilled Manual,M,M,2,51180,33.0
11698,Bachelors ,Skilled Manual,M,M,2,55400,33.0
11699,Bachelors ,Skilled Manual,M,S,2,110604,34.0
11701,Bachelors ,Professional,M,M,2,103779,34.0
11702,Bachelors ,Professional,F,S,2,96672,34.0
11703,Bachelors ,Professional,F,S,0,90573,29.0
11704,Bachelors ,Professional,M,S,0,83186,29.0
11705,Graduate Degree,Professional,F,S,2,90008,29.0
11707,Bachelors ,Professional,F,S,2,94102,34.0
11708,Bachelors ,Professional,F,S,2,92621,34.0
11709,Graduate Degree,Professional,F,S,2,87258,34.0
11710,High School,Skilled Manual,F,M,2,44394,35.0
11711,Bachelors ,Professional,M,S,0,98143,35.0
11712,Partial College,Skilled Manual,F,M,0,84835,35.0
11713,Partial College,Skilled Manual,M,M,0,88988,35.0
11714,Partial College,Skilled Manual,F,M,0,75862,35.0
11715,Partial College,Skilled Manual,F,M,0,70199,35.0
11716,High School,Skilled Manual,M,S,2,56113,36.0
11717,Partial College,Skilled Manual,M,M,0,83017,36.0
11718,Partial College,Skilled Manual,F,M,0,83429,36.0
11719,High School,Skilled Manual,M,M,2,51493,37.0
11720,High School,Skilled Manual,F,M,2,37122,37.0
11721,High School,Skilled Manual,F,M,2,63509,37.0
11722,Partial College,Skilled Manual,M,M,0,97991,37.0
11723,Partial College,Skilled Manual,M,S,0,88272,30.0
11724,Partial College,Skilled Manual,M,S,0,78894,30.0
11725,Partial College,Skilled Manual,M,S,0,87848,30.0
11726,Partial College,Skilled Manual,M,S,0,85437,30.0
11727,Graduate Degree,Professional,M,S,0,118322,30.0
18090,High School,Professional,M,M,1,53174,48.0
11729,Partial College,Skilled Manual,M,M,0,79153,37.0
11730,Partial College,Skilled Manual,F,M,0,68001,37.0
11731,Partial College,Skilled Manual,F,M,0,65568,37.0
11732,Partial College,Skilled Manual,M,M,0,93447,38.0
11734,Partial College,Skilled Manual,M,M,0,84197,38.0
11735,Partial College,Skilled Manual,F,M,0,81728,38.0
11736,Partial College,Skilled Manual,M,M,0,89025,38.0
11737,Bachelors ,Professional,F,M,3,75567,38.0
11738,Bachelors ,Professional,M,M,3,101863,38.0
11739,Graduate Degree,Professional,M,M,0,113691,38.0
11740,Graduate Degree,Professional,F,M,5,90836,38.0
11741,Graduate Degree,Professional,F,M,0,117309,38.0
11742,Bachelors ,Professional,M,S,2,115279,39.0
11743,Bachelors ,Professional,M,M,0,101282,39.0
11744,Bachelors ,Professional,F,M,0,93860,39.0
11745,Bachelors ,Professional,F,M,0,93370,39.0
11746,Bachelors ,Professional,M,S,0,99191,39.0
11747,Graduate Degree,Professional,F,M,4,103779,39.0
11748,Graduate Degree,Professional,M,M,4,121938,39.0
11749,Graduate Degree,Management,M,M,4,143760,28.0
11750,Bachelors ,Professional,F,M,2,72946,29.0
11751,Graduate Degree,Management,F,M,4,104411,27.0
11752,Graduate Degree,Management,F,M,4,123399,27.0
11753,Graduate Degree,Management,F,M,4,124501,27.0
11754,Bachelors ,Professional,F,M,0,99762,27.0
11755,Bachelors ,Professional,M,M,2,105552,29.0
11756,Bachelors ,Professional,F,S,2,74132,29.0
11757,Bachelors ,Professional,M,M,5,113699,29.0
11758,Bachelors ,Professional,M,M,5,92941,29.0
11759,Graduate Degree,Management,F,M,0,165340,28.0
11760,Bachelors ,Professional,F,M,5,100486,30.0
11761,Bachelors ,Professional,M,S,5,114931,30.0
11762,Bachelors ,Professional,M,M,5,103590,30.0
11763,Graduate Degree,Management,M,M,5,146667,30.0
11764,Graduate Degree,Management,F,S,5,123737,30.0
11765,Bachelors ,Professional,M,M,5,134989,31.0
11766,Bachelors ,Professional,F,S,0,114529,31.0
11767,Bachelors ,Professional,F,S,0,113446,31.0
11768,Bachelors ,Professional,M,M,0,128039,31.0
11769,Graduate Degree,Skilled Manual,F,S,0,56910,24.0
11770,Graduate Degree,Skilled Manual,M,S,0,82668,24.0
11771,Graduate Degree,Skilled Manual,M,S,0,73691,24.0
11772,Graduate Degree,Skilled Manual,M,M,0,82174,24.0
11773,Graduate Degree,Skilled Manual,M,S,0,74882,24.0
11775,Graduate Degree,Skilled Manual,F,S,0,70865,24.0
11776,Graduate Degree,Skilled Manual,M,M,0,80691,24.0
24955,Partial High School,Skilled Manual,M,S,0,35298,52.0
11778,Graduate Degree,Skilled Manual,F,S,0,87225,26.0
11779,Graduate Degree,Skilled Manual,F,S,0,86107,26.0
11780,Graduate Degree,Skilled Manual,F,S,0,79447,26.0
11781,Graduate Degree,Skilled Manual,M,M,1,104238,26.0
11782,Graduate Degree,Skilled Manual,F,M,1,77827,26.0
11783,Graduate Degree,Skilled Manual,F,M,1,80449,26.0
11784,Graduate Degree,Skilled Manual,M,M,1,71390,25.0
11785,Bachelors ,Skilled Manual,M,M,1,57574,25.0
11786,Graduate Degree,Skilled Manual,M,S,0,112137,25.0
11787,Graduate Degree,Skilled Manual,M,M,0,99181,25.0
11788,Graduate Degree,Professional,F,S,0,94994,25.0
11789,Bachelors ,Skilled Manual,F,M,1,61113,27.0
11790,Bachelors ,Skilled Manual,M,M,1,45738,27.0
11791,Graduate Degree,Professional,M,M,0,111670,27.0
11792,Bachelors ,Skilled Manual,F,M,1,56604,28.0
11793,Bachelors ,Skilled Manual,M,M,1,56870,28.0
11794,Bachelors ,Skilled Manual,F,S,2,56346,28.0
11795,Bachelors ,Skilled Manual,F,S,2,46686,28.0
11797,Bachelors ,Skilled Manual,M,S,2,58124,28.0
11798,Bachelors ,Skilled Manual,M,M,2,58742,28.0
11799,Bachelors ,Skilled Manual,M,M,2,67849,28.0
11800,Graduate Degree,Professional,F,M,0,100292,28.0
11801,Graduate Degree,Professional,M,M,0,117243,28.0
11802,Graduate Degree,Professional,F,M,0,109692,26.0
11803,Graduate Degree,Professional,F,S,0,85590,26.0
11804,Graduate Degree,Professional,F,M,0,70275,26.0
11805,Graduate Degree,Professional,M,M,0,124863,26.0
11806,Graduate Degree,Professional,F,M,0,103747,26.0
11808,Graduate Degree,Professional,M,M,0,105188,28.0
11809,Bachelors ,Skilled Manual,M,M,2,102249,29.0
11810,Bachelors ,Professional,M,S,0,72274,30.0
11811,Bachelors ,Professional,F,S,0,56248,30.0
11812,Bachelors ,Professional,M,M,0,61096,30.0
11813,Bachelors ,Professional,F,M,0,52066,30.0
11814,Graduate Degree,Professional,M,M,0,109588,27.0
11815,Graduate Degree,Professional,F,M,0,81129,27.0
11816,Graduate Degree,Professional,M,M,0,116479,27.0
11817,Graduate Degree,Professional,F,S,0,100969,27.0
11819,Bachelors ,Skilled Manual,M,M,2,106984,30.0
11820,Graduate Degree,Professional,F,M,0,93035,31.0
11821,Graduate Degree,Professional,M,M,0,110875,31.0
11822,Graduate Degree,Professional,F,M,0,99671,31.0
11823,Graduate Degree,Professional,F,M,0,82830,31.0
11824,Graduate Degree,Professional,F,M,0,102298,31.0
11825,Graduate Degree,Professional,F,S,0,102397,31.0
11827,Graduate Degree,Professional,F,M,0,93248,28.0
11828,Graduate Degree,Professional,F,M,5,92360,28.0
11829,Graduate Degree,Professional,F,M,5,101634,28.0
11830,Graduate Degree,Professional,F,M,0,119289,28.0
11831,Graduate Degree,Professional,M,M,0,161350,28.0
11832,Bachelors ,Professional,F,S,0,53188,32.0
11833,Bachelors ,Skilled Manual,M,M,3,127964,32.0
11835,Bachelors ,Skilled Manual,M,S,3,124539,32.0
11836,Bachelors ,Skilled Manual,M,M,3,106984,32.0
11837,Bachelors ,Skilled Manual,F,S,3,100220,32.0
11838,Bachelors ,Skilled Manual,M,S,3,124256,32.0
11839,Graduate Degree,Professional,M,S,0,123672,32.0
11840,Graduate Degree,Professional,M,M,0,102423,32.0
11841,Bachelors ,Professional,M,M,0,59959,33.0
11842,Bachelors ,Skilled Manual,M,S,4,67939,33.0
11843,Bachelors ,Skilled Manual,F,S,4,53824,33.0
11844,Bachelors ,Skilled Manual,F,S,4,55542,33.0
11845,High School,Skilled Manual,F,S,0,42600,73.0
11846,Bachelors ,Skilled Manual,F,S,2,58564,33.0
11848,Bachelors ,Skilled Manual,M,M,2,62985,33.0
11849,Bachelors ,Skilled Manual,F,S,2,37303,33.0
11850,Bachelors ,Skilled Manual,F,S,2,58956,33.0
11851,Bachelors ,Professional,F,S,2,76726,34.0
11852,Bachelors ,Professional,M,S,2,110709,34.0
11853,Bachelors ,Professional,F,S,0,90427,29.0
11854,Graduate Degree,Professional,M,S,2,124301,29.0
11856,Graduate Degree,Professional,M,M,2,128628,34.0
11857,Graduate Degree,Professional,F,S,2,96454,34.0
11858,High School,Skilled Manual,M,M,2,54676,35.0
11859,Partial College,Skilled Manual,M,M,0,87175,35.0
11860,Partial College,Skilled Manual,F,M,0,78726,35.0
11861,Partial College,Skilled Manual,F,M,0,67188,35.0
11863,Partial College,Skilled Manual,F,M,0,67715,36.0
11865,Partial College,Skilled Manual,F,M,0,59428,36.0
11866,Partial College,Skilled Manual,M,M,0,91358,36.0
11867,High School,Skilled Manual,M,M,2,45450,37.0
11868,Partial College,Skilled Manual,F,S,0,55027,30.0
11869,Partial College,Skilled Manual,F,S,0,70381,30.0
11871,Partial College,Skilled Manual,M,S,0,72088,30.0
11872,Graduate Degree,Professional,F,S,0,94365,30.0
11873,Graduate Degree,Professional,M,M,0,121416,30.0
11874,Bachelors ,Professional,M,S,0,91165,30.0
11876,Partial College,Skilled Manual,F,M,0,69138,37.0
11877,Partial College,Skilled Manual,F,M,0,58929,37.0
11878,Partial College,Skilled Manual,F,M,0,87219,37.0
11879,Partial College,Skilled Manual,M,M,0,79554,37.0
11880,Partial College,Skilled Manual,F,M,0,62800,38.0
11881,Bachelors ,Professional,M,M,3,110474,38.0
11882,Bachelors ,Professional,M,M,3,106038,38.0
11883,Graduate Degree,Professional,F,M,5,98870,38.0
11884,Graduate Degree,Professional,F,M,0,98342,38.0
11885,Graduate Degree,Professional,M,M,0,148151,38.0
11886,Bachelors ,Professional,F,M,2,82225,39.0
11887,Bachelors ,Professional,M,M,0,100549,39.0
11888,Bachelors ,Professional,M,M,0,108236,39.0
11889,Bachelors ,Professional,M,S,0,90716,39.0
11890,Graduate Degree,Professional,F,M,4,84165,39.0
11891,Graduate Degree,Professional,F,M,4,110964,39.0
11892,Graduate Degree,Management,M,M,0,151321,28.0
11893,Graduate Degree,Management,M,M,0,143326,28.0
11894,Graduate Degree,Management,F,M,0,111080,28.0
11895,Graduate Degree,Management,M,M,0,136224,28.0
11896,Graduate Degree,Management,M,M,0,156160,28.0
11897,Bachelors ,Professional,M,S,2,101654,29.0
11898,Graduate Degree,Management,F,M,4,129784,27.0
11899,Graduate Degree,Management,F,S,4,116098,27.0
11900,Bachelors ,Professional,M,S,0,139402,27.0
11901,Bachelors ,Professional,F,S,2,83263,29.0
11902,Bachelors ,Professional,M,M,5,100115,30.0
11903,Graduate Degree,Management,F,S,0,152413,28.0
11904,Graduate Degree,Management,F,S,0,156034,28.0
11907,Graduate Degree,Management,F,S,5,118024,30.0
11909,Graduate Degree,Management,F,M,5,112179,31.0
11910,Graduate Degree,Management,F,M,5,131704,31.0
11911,Graduate Degree,Management,F,M,5,111061,31.0
11912,Bachelors ,Professional,F,S,3,83115,32.0
11913,Bachelors ,Professional,F,M,3,81189,32.0
11914,Bachelors ,Professional,F,S,0,87329,29.0
11915,Bachelors ,Professional,M,S,0,94579,29.0
11916,Bachelors ,Professional,M,S,0,111526,32.0
11918,Bachelors ,Professional,F,M,3,82375,33.0
11919,Bachelors ,Professional,M,M,4,94390,33.0
11920,Bachelors ,Professional,F,S,4,87367,33.0
11921,Bachelors ,Professional,M,M,4,126607,33.0
11922,Partial College,Skilled Manual,M,S,4,127370,29.0
11923,Partial College,Skilled Manual,F,M,0,78342,18.0
11924,Partial College,Skilled Manual,M,S,0,88071,18.0
11925,Partial College,Skilled Manual,F,S,0,44545,19.0
11926,Partial College,Skilled Manual,M,S,0,61030,19.0
11927,Partial College,Skilled Manual,F,S,0,30841,19.0
11928,Partial College,Skilled Manual,F,M,0,97530,19.0
11929,Partial College,Clerical,F,S,0,57709,51.0
11931,Partial College,Skilled Manual,M,S,0,97619,19.0
11933,Partial High School,Clerical,M,S,0,46217,20.0
11934,Partial High School,Clerical,M,S,0,49160,20.0
11935,Partial College,Skilled Manual,F,S,0,41564,20.0
11936,Partial College,Skilled Manual,M,M,0,56924,20.0
11937,Partial College,Skilled Manual,M,M,0,58420,20.0
11939,Partial College,Skilled Manual,M,S,0,102442,20.0
11940,Bachelors ,Management,M,M,0,134132,20.0
11941,Partial College,Skilled Manual,M,S,0,80427,21.0
11943,Partial High School,Clerical,F,M,1,33975,48.0
11944,Partial College,Clerical,F,S,0,51660,47.0
11945,Partial College,Skilled Manual,M,M,0,22715,17.0
11946,High School,Skilled Manual,F,S,0,46857,46.0
11947,High School,Skilled Manual,F,S,0,38637,46.0
11948,High School,Skilled Manual,F,M,0,47977,46.0
11949,Partial College,Skilled Manual,F,S,0,59859,17.0
11950,Partial College,Skilled Manual,F,M,0,69612,18.0
11951,Partial College,Skilled Manual,F,M,0,45231,45.0
11952,Partial College,Skilled Manual,M,S,0,115380,43.0
11953,High School,Skilled Manual,F,S,0,51230,22.0
11954,Partial College,Skilled Manual,M,M,0,91218,22.0
11955,Partial College,Skilled Manual,M,S,0,98840,22.0
11956,High School,Skilled Manual,F,S,0,43683,23.0
11957,Partial College,Skilled Manual,F,S,0,72426,24.0
11958,Partial College,Professional,M,S,0,92174,24.0
11960,Partial College,Professional,F,S,0,59238,24.0
11961,Partial College,Professional,F,S,0,83738,24.0
11962,Partial College,Professional,F,S,0,74663,21.0
11963,High School,Skilled Manual,M,M,0,123096,42.0
11964,High School,Skilled Manual,M,S,0,75036,41.0
11965,High School,Skilled Manual,F,S,0,68079,41.0
11966,High School,Skilled Manual,M,S,0,99109,41.0
11967,High School,Professional,F,S,0,108353,40.0
11968,Graduate Degree,Management,F,S,1,133057,39.0
17390,Graduate Degree,Skilled Manual,M,M,0,103142,25.0
11970,Bachelors ,Management,F,S,0,120985,24.0
11971,Bachelors ,Management,F,S,0,98648,24.0
11972,Partial College,Professional,F,M,0,98423,23.0
11973,Partial College,Professional,F,S,0,71273,23.0
11974,Partial College,Professional,M,S,0,88296,23.0
11975,High School,Professional,F,S,0,77538,23.0
11976,Bachelors ,Management,F,S,2,139129,38.0
11977,Graduate Degree,Management,F,M,1,142941,38.0
11978,Graduate Degree,Management,M,M,1,183594,31.0
11979,Partial High School,Skilled Manual,M,M,0,124976,40.0
11980,High School,Professional,F,S,0,69785,40.0
11981,High School,Professional,F,S,0,81077,40.0
11982,High School,Professional,F,S,0,91457,40.0
11983,Partial College,Professional,F,M,2,68885,40.0
11984,Bachelors ,Management,M,M,1,133509,40.0
11985,Bachelors ,Management,F,M,1,112155,40.0
11986,Bachelors ,Professional,M,S,0,101153,34.0
11987,Bachelors ,Professional,F,M,4,108550,30.0
11988,Partial College,Skilled Manual,F,S,0,78671,35.0
11989,Partial College,Skilled Manual,F,S,0,81371,35.0
11990,Partial College,Skilled Manual,F,S,0,71790,35.0
11991,Bachelors ,Professional,M,M,0,106375,35.0
11992,Partial College,Skilled Manual,F,S,0,85909,36.0
11993,Partial College,Skilled Manual,F,S,0,76916,36.0
11994,Graduate Degree,Management,F,S,0,149565,31.0
11997,Partial College,Skilled Manual,F,M,0,72141,37.0
11998,Partial College,Skilled Manual,F,M,0,72537,37.0
11999,Partial College,Skilled Manual,M,M,0,96380,37.0
12000,Bachelors ,Professional,F,S,0,78663,32.0
12001,Bachelors ,Professional,F,S,5,89230,32.0
12002,Bachelors ,Professional,F,S,0,78276,33.0
